 0, 0, 730, 991, 0, 0, 968, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 995, 0, 0, 0, 0, 0, 0, 991, 0, 917, 0, 983, 0, 0, 501, 0, 890, 991, 0, class-1
 851, 0, 0, 0, 0, 0, 0, 976, 0, 0, 0, 0, 363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 0, 952, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 0, 0, 0, 0, class-1
 983, 0, 983, 723, 509, 0, 0, 0, 0, 0, 0, 0, 890, 0, 0, 0, 0, 917, 0, 731, 0, 0, 0, 0, 983, 0, 793, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 0, 0, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 991, 0, 881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 671, 0, 0, 0, 0, 401, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 0, 999, 991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 544, 0, 983, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 517, 0, 507, 0, 0, 0, 0, 0, 0, 976, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-1
 673, 0, 0, 0, 0, 0, 790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 642, 0, 0, 0, 0, 0, 0, 987, 0, 764, 0, 0, 0, 0, 0, 0, 639, 0, 0, class-1
 0, 0, 741, 0, 0, 0, 0, 0, 599, 0, 0, 0, 0, 0, 0, 0, 0, 881, 0, 0, 0, 0, 0, 0, 712, 0, 706, 0, 980, 0, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 560, 0, 0, 720, 0, 0, 991, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 983, 0, 0, 0, 0, 0, 0, 0, 0, 280, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 0, 892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 991, 0, 0, 960, 0, 384, 0, 0, 0, 776, 0, 987, 0, 895, 0, 0, 0, 734, 960, 0, 607, 0, 991, 979, 0, 0, 0, 976, 0, 0, class-1
 999, 0, 0, 0, 0, 0, 0, 382, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 983, 0, 991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 816, 991, 991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 940, 0, 0, 0, 0, 0, 0, 668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-1
 0, 0, 983, 983, 0, 0, 0, 983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 0, 0, 0, 0, 0, 882, 525, 0, class-1
 0, 0, 0, 0, 0, 0, 933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 466, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, class-2
 0, 0, 501, 501, 0, 0, 0, 0, 0, 0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 501, 0, 999, 0, 585, 0, 0, 0, 0, 937, 0, 0, class-1
 0, 0, 0, 753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 839, 0, 991, 0, 0, 0, 0, 0, 0, 991, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 501, 0, 0, 0, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 0, 0, 995, 0, 0, 310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 874, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 696, 0, 0, 0, 983, 0, 0, 995, 0, 0, 0, 0, 0, 913, 0, 847, 0, 0, 0, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 0, 601, 0, 0, 0, 0, 0, 933, 0, 0, 0, 537, 987, 0, 0, 840, 0, 0, class-2
 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 0, 0, 0, 0, 0, 637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 987, 0, 0, 0, 0, 0, class-1
 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 944, 0, 0, class-1
 0, 0, 0, 447, 0, 0, 0, 0, 0, 0, 0, 465, 0, 0, 0, 0, 0, 909, 0, 0, 0, 0, 0, 0, 695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 0, 627, 0, 0, 721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 945, 0, 0, 991, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 913, 734, 682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 521, 0, 0, 0, 0, 0, 0, 983, 0, 0, class-2
 983, 0, 0, 0, 0, 0, 0, 0, 987, 0, 0, 0, 0, 0, 0, 747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 614, 0, 0, 563, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 299, 0, 795, 0, 0, 976, 0, 0, 0, 0, 0, 552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 639, 0, 0, 976, 0, 0, class-1
 0, 0, 748, 999, 0, 0, 416, 0, 0, 0, 0, 252, 0, 0, 0, 0, 0, 999, 0, 0, 0, 0, 0, 0, 999, 0, 999, 0, 0, 0, 0, 0, 0, 0, 999, 0, class-1
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-2
 855, 0, 0, 0, 0, 0, 625, 606, 972, 0, 0, 0, 0, 0, 0, 472, 0, 0, 0, 890, 0, 0, 0, 0, 0, 0, 0, 0, 887, 0, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 579, 983, 0, 0, 0, 0, 991, 0, 0, 983, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 987, 983, 0, 983, 0, 877, 0, 0, 976, 0, 0, 983, 0, class-1
 0, 0, 0, 0, 0, 0, 902, 964, 0, 0, 0, 0, 0, 0, 0, 0, 987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, class-2
 886, 0, 0, 0, 0, 0, 0, 788, 0, 0, 0, 0, 0, 0, 0, 704, 0, 850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 678, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 852, 0, 987, 0, 0, 0, 0, 0, 0, 0, class-1
 875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991, 991, 0, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 980, 681, 0, 0, 0, 0, 0, 0, 0, 827, 991, 0, 0, 0, 0, 603, 0, 0, 0, 0, 0, 0, 929, 0, 983, 0, 987, 0, 0, 0, 0, 0, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 991, 813, 995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 808, 0, 0, 983, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 0, 0, 650, 0, 0, 0, 0, 0, 0, 0, 0, 654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 0, class-1
 0, 0, 0, 0, 851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 0, 0, 976, 0, 493, 0, 987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 650, 0, 704, 0, 0, 983, 0, 0, 773, 0, 0, 0, 0, class-2
 585, 0, 0, 0, 0, 0, 0, 592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 814, 0, 0, 0, 0, 0, class-1
 680, 0, 511, 507, 0, 0, 0, 0, 0, 0, 484, 0, 0, 0, 0, 0, 0, 987, 0, 0, 0, 0, 0, 0, 507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, class-1
 991, 0, 0, 0, 0, 0, 0, 835, 987, 0, 0, 515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 538, 0, 980, 0, 980, 0, 0, 0, 0, 902, 0, 0, class-1
 817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 453, 0, 960, 0, 0, 695, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 0, 976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 917, 0, 0, 976, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 0, 0, 819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 0, 757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 921, 0, 0, 0, 976, 0, 0, 0, 0, 0, class-1
 0, 0, 0, 715, 0, 830, 987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 715, 0, 0, 0, 0, 0, 0, 0, 0, 642, 715, 0, class-1
 0, 0, 0, 0, 0, 0, 0, 0, 748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-2
 999, 0, 913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 906, 0, 980, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-1
 0, 0, 0, 794, 0, 0, 0, 688, 0, 0, 0, 778, 0, 0, 0, 941, 0, 603, 0, 0, 0, 0, 0, 559, 820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 983, 0, 0, 976, 0, 0, 0, 0, 0, 0, 0, 642, 0, 0, class-2
 0, 0, 0, 0, 983, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 636, 0, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 0, 885, 0, 0, class-2
 0, 0, 718, 0, 0, 0, 792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 803, 0, 0, 0, 0, 0, 0, 0, 438, 0, 0, 0, 0, 0, 883, 0, 0, 917, 0, 0, class-2
 0, 0, 0, 710, 0, 0, 0, 606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 710, 0, 991, 0, 0, 0, 0, 0, 0, 0, 375, 0, class-1
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 882, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 878, 0, 991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-2
 539, 0, 867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 983, 0, 987, 0, 0, 697, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 983, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 0, 0, 956, 0, 0, 976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 587, 976, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 979, 0, 0, 0, 0, 0, 0, 728, 0, 0, 0, 847, 0, 306, 0, 0, 0, 0, 0, class-2
 0, 0, 0, 819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 690, 0, 964, 0, 0, 0, 983, 0, 0, 0, 488, 0, class-1
 0, 0, 777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 642, 0, 0, 0, 0, 0, 0, 948, 0, 710, 0, 0, 0, 0, 0, 0, 987, 0, 0, class-2
 0, 0, 0, 0, 0, 0, 913, 0, 983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 987, 0, 0, class-2
 0, 0, 0, 871, 0, 0, 704, 0, 0, 0, 0, 633, 0, 0, 0, 0, 0, 987, 0, 0, 0, 0, 0, 0, 976, 0, 330, 0, 0, 0, 401, 0, 0, 0, 0, 0, class-1
 0, 0, 0, 972, 0, 0, 0, 987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 995, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 980, 0, 0, 0, 0, 0, class-1
 0, 0, 675, 672, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 0, 0, 501, 0, 0, 0, 0, 0, 0, 672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 367, 0, class-1
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 723, 0, 0, 0, 781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-2
 980, 0, 882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 560, 0, 0, 0, 0, 0, 0, 882, 0, 633, 0, 0, 0, 0, 0, 0, 0, 0, 0, class-1
 0, 0, 0, 0, 0, 0, 956, 0, 815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 736, 0, 0, 0, 0, 0, 0, 0, 0, 983, 0, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 905, 991, 0, 0, 651, 0, 995, 0, 0, 509, 0, 0, 0, 511, 0, 995, 0, 991, 0, 0, 0, 991, 991, 0, 991, 0, 0, 0, 0, 0, 0, 0, 991, 0, class-1
 0, 0, 0, 0, 0, 0, 0, 818, 501, 0, 0, 999, 0, 0, 0, 0, 0, 501, 0, 0, 0, 0, 0, 501, 0, 0, 0, 0, 0, 748, 0, 0, 0, 0, 0, 0, class-2
 0, 0, 807, 539, 0, 0, 0, 0, 0, 0, 0, 434, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 821, 776, 0, 0, 0, 0, 0, 0, 0, 991, 452, 0, class-1
